,Unnamed: 0,static_text,log_level,tokens,pos,posNum
541,8019,"Could not acquire references for compacting SSTables * which is not a problem per se,unless it happens frequently, in which case it must be reported. Will retry later.",warn,"[Could, not, acquire, references, for, compacting, SSTables, which, is, not, a, problem, per, se, unless, it, happens, frequently, in, which, case, it, must, be, reported, Will, retry, later]","['AUX', 'PART', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PRON', 'AUX', 'PART', 'DET', 'NOUN', 'ADP', 'ADV', 'SCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'AUX', 'NOUN', 'ADV']","[87, 94, 100, 92, 85, 100, 92, 95, 87, 94, 90, 92, 85, 86, 98, 95, 100, 86, 85, 90, 92, 95, 87, 87, 100, 87, 92, 86]"
542,14215,Txnlog size: * exceeds sizeLimit: *,info,"[Txnlog, size, exceeds, sizeLimit]","['NOUN', 'NOUN', 'VERB', 'NOUN']","[92, 92, 100, 92]"
543,4817,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
544,11574,Shutting down the kvState service and its components.,info,"[Shutting, down, the, kvState, service, and, its, components]","['VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'PRON', 'NOUN']","[100, 85, 90, 96, 92, 89, 95, 92]"
545,646,Performing action: Restart random RS holding table ,info,"[Performing, action, Restart, random, RS, holding, table]","['VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN']","[100, 92, 92, 84, 92, 100, 92]"
546,14731,* not found! Creating with a reasonable default of *. This should only happen when you are upgrading your installationacceptedEpoch,info,"[ , not, found, Creating, with, a, reasonable, default, of, This, should, only, happen, when, you, are, upgrading, your, installationacceptedEpoch]","['SPACE', 'PART', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'AUX', 'ADV', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'NOUN']","[103, 94, 100, 100, 85, 90, 84, 92, 85, 95, 87, 86, 100, 98, 95, 87, 100, 95, 92]"
547,11481,"No state backend has been configured, using default (Memory / JobManager) *",info,"[No, state, backend, has, been, configured, using, default, Memory, JobManager]","['DET', 'NOUN', 'NOUN', 'AUX', 'AUX', 'VERB', 'VERB', 'NOUN', 'PROPN', 'PROPN']","[90, 92, 92, 87, 87, 100, 100, 92, 96, 96]"
548,586,Starting data node on: ,info,"[Starting, data, node, on]","['VERB', 'NOUN', 'NOUN', 'ADP']","[100, 92, 92, 85]"
549,4361,Was unable to close region  | .  Just continuing... ,warn,"[Was, unable, to, close, region, Just, continuing]","['AUX', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADV', 'VERB']","[87, 84, 94, 100, 92, 86, 100]"
550,10357,Unmanaged sql type (*) for column *. Best effort approach to set its value: *.,warn,"[Unmanaged, sql, type, for, column, Best, effort, approach, to, set, its, value]","['ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'PART', 'VERB', 'PRON', 'NOUN']","[84, 84, 92, 85, 92, 96, 92, 92, 94, 100, 95, 92]"
551,631,Table  |  doesn't have regions to compact,info,"[Table, doesn, t, have, regions, to, compact]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PART', 'VERB']","[92, 92, 92, 100, 92, 94, 100]"
552,12857,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
553,4868,Stopping infoServer,info,"[Stopping, infoServer]","['VERB', 'NOUN']","[100, 92]"
554,2654,Task may be stuck: ,warn,"[Task, may, be, stuck]","['NOUN', 'AUX', 'AUX', 'VERB']","[92, 87, 87, 100]"
555,13907,Starting leader election support,info,"[Starting, leader, election, support]","['VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 92, 92]"
556,4548,Try to recover the WAL lease ,warn,"[Try, to, recover, the, WAL, lease]","['VERB', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN']","[100, 94, 100, 90, 96, 92]"
557,4317,Trouble retrieving htd,warn,"[Trouble, retrieving, htd]","['NOUN', 'VERB', 'NOUN']","[92, 100, 92]"
558,5612,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
559,8441,"Cannot apply * due to exceeding write timeout, pausing * nanoseconds instead.",info,"[Can, not, apply, due, to, exceeding, write, timeout, pausing, nanoseconds, instead]","['AUX', 'PART', 'VERB', 'ADP', 'ADP', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADV']","[87, 94, 100, 85, 85, 100, 84, 92, 100, 92, 86]"
560,2483,"Failed to check whether splitting wal * success, wait * seconds to retry",warn,"[Failed, to, check, whether, splitting, wal, success, wait, seconds, to, retry]","['VERB', 'PART', 'VERB', 'SCONJ', 'VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PART', 'VERB']","[100, 94, 100, 98, 100, 96, 96, 100, 92, 94, 100]"
561,14172,Closing connection to *,warn,"[Closing, connection, to]","['NOUN', 'NOUN', 'ADP']","[92, 92, 85]"
562,10608,Could not delete the storage file *.,warn,"[Could, not, delete, the, storage, file]","['AUX', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN']","[87, 94, 100, 90, 92, 92]"
563,222,Retrying connect to server:  |  after sleeping  | ms. Already tried  |  time(s).,info,"[Retrying, connect, to, server, after, sleeping, ms, Already, tried, time, s]","['VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'VERB', 'PROPN', 'ADV', 'VERB', 'NOUN', 'PART']","[100, 92, 94, 100, 85, 100, 96, 86, 100, 92, 94]"
564,14610,"Have quorum of supporters, sids: [*]; starting up and setting last processed zxid: 0x*",info,"[Have, quorum, of, supporters, sids, starting, up, and, setting, last, processed, zxid, 0x]","['VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADP', 'CCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'PUNCT']","[100, 92, 85, 92, 100, 100, 85, 89, 100, 84, 100, 92, 97]"
565,14879,Exception reading or writing challenge,warn,"[Exception, reading, or, writing, challenge]","['NOUN', 'VERB', 'CCONJ', 'VERB', 'NOUN']","[92, 100, 89, 100, 92]"
566,15045,Single test process using ports from *.,info,"[Single, test, process, using, ports, from]","['ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP']","[84, 92, 92, 100, 92, 85]"
567,7638,********************************,warn,[ ],['SPACE'],[103]
568,1515,Delete rc= |  for  |  remaining retries=,warn,"[Delete, rc, for, remaining, retries]","['PROPN', 'PROPN', 'ADP', 'VERB', 'NOUN']","[96, 96, 85, 100, 92]"
569,3051,"Store file doesn't fit into the tentative stripes - expected to start at [ | ], but starts at [ | ], to L0 it goes",warn,"[Store, file, doesn, t, fit, into, the, tentative, stripes, expected, to, start, at, but, starts, at, to, L0, it, goes]","['NOUN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADP', 'CCONJ', 'VERB', 'ADP', 'ADP', 'NOUN', 'PRON', 'VERB']","[92, 92, 96, 96, 100, 85, 90, 84, 92, 100, 94, 100, 85, 89, 100, 85, 85, 92, 95, 100]"
570,10302,Closing split (scanned * rows),info,"[Closing, split, scanned, rows]","['NOUN', 'NOUN', 'VERB', 'NOUN']","[92, 92, 100, 92]"
571,454,after:  |  ,info,[after],['ADP'],[85]
572,6159,"setRunning(*, *)",info,[setRunning],['VERB'],[100]
573,11686,Log file environment variable '*' is not set.log.file,warn,"[Log, file, environment, variable, is, not, set, log, file]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'NOUN', 'NOUN']","[100, 92, 92, 92, 87, 94, 100, 92, 92]"
574,13893,ZooKeeper connection lost.  Trying to reconnect.,warn,"[ZooKeeper, connection, lost, Trying, to, reconnect]","['NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB']","[92, 92, 100, 100, 94, 100]"
575,15824,timed out after [*] resolving host [*],warn,"[timed, out, after, resolving, host]","['VERB', 'ADP', 'ADP', 'VERB', 'NOUN']","[100, 85, 85, 100, 92]"
576,10759,Suspended job during restart. Aborting restart.,info,"[Suspended, job, during, restart, Aborting, restart]","['VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN']","[100, 92, 85, 92, 96, 92]"
577,92,"The * setting: * ms is less than the * setting: * ms, use the greater one insteadhbase.client.pause.cqtbehbase.client.pause",warn,"[The, setting, ms, is, less, than, the, setting, ms, use, the, greater, one, insteadhbase, client, pause, cqtbehbase, client, pause]","['DET', 'VERB', 'NOUN', 'AUX', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[90, 100, 92, 87, 84, 98, 90, 92, 92, 100, 90, 84, 93, 92, 92, 92, 92, 92, 92]"
578,436,Failed to load new jar ,warn,"[Failed, to, load, new, jar]","['VERB', 'PART', 'VERB', 'ADJ', 'NOUN']","[100, 94, 100, 84, 92]"
579,9124,   Standard startup Karaf KAR found: ,info,"[ , Standard, startup, Karaf, KAR, found]","['SPACE', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'VERB']","[103, 96, 92, 96, 96, 100]"
580,16519,snapshot [*] completed with state [*],info,"[snapshot, completed, with, state]","['NOUN', 'VERB', 'ADP', 'NOUN']","[92, 100, 85, 92]"
581,4474,[ | ] Moving files from  |  into containing region ,info,"[ , Moving, files, from, into, containing, region]","['SPACE', 'VERB', 'NOUN', 'ADP', 'ADP', 'VERB', 'NOUN']","[103, 100, 92, 85, 85, 100, 92]"
582,3299,"We were exiting though online regions are not empty, because some regions failed closing",info,"[We, were, exiting, though, online, regions, are, not, empty, because, some, regions, failed, closing]","['PRON', 'AUX', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'PART', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'VERB', 'VERB']","[95, 87, 100, 98, 84, 92, 87, 94, 84, 98, 90, 92, 100, 100]"
583,2046,"total= | , unassigned= | , tasks=",info,"[total, unassigned, tasks]","['ADJ', 'ADJ', 'NOUN']","[84, 84, 92]"
584,9097,Submitting index build of * for data in *,info,"[Submitting, index, build, of, for, data, in]","['VERB', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'ADP']","[100, 92, 92, 85, 85, 92, 85]"
585,2789,Rethrowing ForeignException from FlushSubprocedurePool,warn,"[Rethrowing, ForeignException, from, FlushSubprocedurePool]","['PROPN', 'PROPN', 'ADP', 'NUM']","[96, 96, 85, 93]"
586,13685,"*: Can't stop worker *, because it is already stopping.",info,"[ , Can, t, stop, worker, because, it, is, already, stopping]","['SPACE', 'AUX', 'NOUN', 'VERB', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'ADV', 'VERB']","[103, 87, 92, 100, 92, 98, 95, 87, 86, 100]"
587,1630,"The config key * is deprecated now, instead please use *. In future release we will remove the deprecated config.hbase.offheapcache.minblocksizehbase.blockcache.minblocksize",warn,"[The, config, key, is, deprecated, now, instead, please, use, In, future, release, we, will, remove, the, deprecated, config, hbase, offheapcache, minblocksizehbase, blockcache, minblocksize]","['DET', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'ADV', 'INTJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[90, 92, 92, 87, 100, 86, 86, 91, 100, 85, 84, 92, 95, 87, 100, 90, 100, 92, 92, 92, 100, 92, 92]"
588,14962,Set maxConcurrentSnapSyncs to *,info,"[Set, maxConcurrentSnapSyncs, to]","['VERB', 'PROPN', 'PART']","[100, 96, 94]"
589,14887,Cannot open channel to * at election address *,warn,"[Can, not, open, channel, to, at, election, address]","['AUX', 'PART', 'VERB', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN']","[87, 94, 100, 92, 85, 85, 92, 92]"
590,733,Interruption occurred while stopping chaos monkeys ,warn,"[Interruption, occurred, while, stopping, chaos, monkeys]","['NOUN', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'NOUN']","[92, 100, 98, 100, 92, 92]"
591,14460,Unable to start JettyAdminServer,warn,"[Unable, to, start, JettyAdminServer]","['ADJ', 'PART', 'VERB', 'X']","[84, 94, 100, 101]"
592,8712,Create scalar function '*',info,"[Create, scalar, function]","['VERB', 'ADJ', 'NOUN']","[100, 84, 92]"
593,2009,"Found HBase directory permissions NOT matching expected permissions for  |  permissions= | , expecting  | . Automatically setting the permissions.  | You can change the permissions by setting \ | \ | and restarting the master",warn,"[Found, HBase, directory, permissions, NOT, matching, expected, permissions, for, permissions, expecting, Automatically, setting, the, permissions, You, can, change, the, permissions, by, setting, and, restarting, the, master]","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'PART', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN']","[96, 96, 92, 92, 94, 100, 100, 92, 85, 92, 100, 86, 100, 90, 92, 95, 87, 100, 90, 92, 85, 100, 89, 100, 90, 92]"
594,13471,No partitions found for topic *,warn,"[No, partitions, found, for, topic]","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN']","[90, 92, 100, 85, 92]"
595,6626,* Detected end of sequence.,info,"[ , Detected, end, of, sequence]","['SPACE', 'VERB', 'NOUN', 'ADP', 'NOUN']","[103, 100, 92, 85, 92]"
596,4406,"No data in dir  | , sidelining data",warn,"[No, data, in, dir, sidelining, data]","['DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN']","[90, 92, 85, 84, 84, 92]"
597,1614,No Comparator class for  | . Returning Null.,warn,"[No, Comparator, class, for, Returning, Null]","['DET', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PROPN']","[90, 96, 92, 85, 100, 96]"
598,13178,Stopping REST server,info,"[Stopping, REST, server]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
599,10412,    LIBPROCESS_IP: *,info,"[ , LIBPROCESS_IP]","['SPACE', 'PROPN']","[103, 96]"
600,1605,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
601,12566,ProducerId set to * with epoch *,info,"[ProducerId, set, to, with, epoch]","['PROPN', 'VERB', 'ADP', 'ADP', 'PROPN']","[96, 100, 85, 85, 96]"
602,7884,The function 'unixtimestampof' is deprecated. Use the function 'toUnixTimestamp' instead.,warn,"[The, function, unixtimestampof, is, deprecated, Use, the, function, toUnixTimestamp, instead]","['DET', 'NOUN', 'NOUN', 'AUX', 'VERB', 'VERB', 'DET', 'NOUN', 'PROPN', 'ADV']","[90, 92, 92, 87, 100, 100, 90, 92, 96, 86]"
603,13782,*: Activating ProduceBenchWorker with *,info,"[ , Activating, ProduceBenchWorker, with]","['SPACE', 'VERB', 'NOUN', 'ADP']","[103, 100, 92, 85]"
604,6422,No operation pending,warn,"[No, operation, pending]","['DET', 'NOUN', 'VERB']","[90, 92, 100]"
605,9624,Activating the *Managed Greeter Component,info,"[Activating, the, Managed, Greeter, Component]","['VERB', 'DET', 'PROPN', 'PROPN', 'PROPN']","[100, 90, 96, 96, 96]"
606,14075,using secure socket,info,"[using, secure, socket]","['VERB', 'ADJ', 'NOUN']","[100, 84, 92]"
607,14223,Snapshot taken in * ms,info,"[Snapshot, taken, in, ms]","['PROPN', 'VERB', 'ADP', 'PROPN']","[96, 100, 85, 96]"
608,534,"addJerseyResourcePackage: packageName= | , pathSpec=",info,"[addJerseyResourcePackage, packageName, pathSpec]","['NOUN', 'NOUN', 'NOUN']","[92, 92, 92]"
609,4426,fixing orphan table:  |  from cache,info,"[fixing, orphan, table, from, cache]","['VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN']","[100, 92, 92, 85, 92]"
610,14348,PrepRequestProcessor exited loop!,info,"[PrepRequestProcessor, exited, loop]","['PROPN', 'VERB', 'NOUN']","[96, 100, 92]"
611,4642,Aborting namenodes on mini cluster is not supported,warn,"[Aborting, namenodes, on, mini, cluster, is, not, supported]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB']","[100, 92, 85, 84, 92, 87, 94, 100]"
612,16916,"Un-assigning persistent tasks :  | , ",info,"[Un, assigning, persistent, tasks]","['PROPN', 'VERB', 'ADJ', 'NOUN']","[96, 100, 84, 92]"
613,13368,Skipping record due to null key or value. key=[*] value=[*] topic=[*] partition=[*] offset=[*],warn,"[Skipping, record, due, to, null, key, or, value, key, value, topic, partition, offset]","['VERB', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']","[100, 92, 85, 85, 84, 92, 89, 92, 84, 92, 92, 92, 100]"
614,17206,monitoring execution failed,warn,"[monitoring, execution, failed]","['VERB', 'NOUN', 'VERB']","[100, 92, 100]"
615,4636,Starting datanodes on mini cluster is not supported,warn,"[Starting, datanodes, on, mini, cluster, is, not, supported]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB']","[100, 92, 85, 84, 92, 87, 94, 100]"
616,10055,Consumer subtask * received confirmation for unknown checkpoint id *,warn,"[Consumer, subtask, received, confirmation, for, unknown, checkpoint, i, d]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'PROPN']","[92, 92, 100, 92, 85, 84, 92, 96, 96]"
617,16442,non-internal repository [*] already registered. this repository will block the  | usage of internal repository [*][*].,warn,"[non, internal, repository, already, registered, this, repository, will, block, the, usage, of, internal, repository]","['ADJ', 'ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[84, 84, 92, 86, 100, 90, 92, 87, 100, 90, 92, 85, 84, 92]"
618,14713,unknown type *,warn,"[unknown, type]","['ADJ', 'NOUN']","[84, 92]"
619,2446,Retriable error trying to clone snapshot= |  to table= |  state=,warn,"[Retriable, error, trying, to, clone, snapshot, to, table, state]","['ADJ', 'NOUN', 'VERB', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN']","[84, 92, 100, 94, 87, 100, 85, 92, 92]"
620,1934, creating ,info,"[ , creating]","['SPACE', 'VERB']","[103, 100]"
621,38,"Ignore, probably already closed. Current scan: ",warn,"[Ignore, probably, already, closed, Current, scan]","['PROPN', 'ADV', 'ADV', 'VERB', 'ADJ', 'NOUN']","[96, 86, 86, 100, 84, 92]"
622,10405,    ID: *,info,"[ , ID]","['SPACE', 'PROPN']","[103, 96]"
623,3904,No acl notify node of namespace ' | ',warn,"[No, acl, notify, node, of, namespace]","['DET', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN']","[90, 92, 92, 96, 85, 92]"
624,10191,The default constructor of  |  is not Public so it cannot be used as a POJO type  | and must be processed as GenericType. Please read the Flink documentation  | on \,info,"[The, default, constructor, of, is, not, Public, so, it, can, not, be, used, as, a, POJO, type, and, must, be, processed, as, GenericType, Please, read, the, Flink, documentation, on]","['DET', 'NOUN', 'NOUN', 'ADP', 'AUX', 'PART', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'AUX', 'AUX', 'VERB', 'ADP', 'PROPN', 'INTJ', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP']","[90, 92, 92, 85, 87, 94, 84, 98, 95, 87, 94, 87, 100, 85, 90, 92, 92, 89, 87, 87, 100, 85, 96, 91, 100, 90, 96, 92, 85]"
625,14385,Interrupted while waiting for * to finish,warn,"[Interrupted, while, waiting, for, to, finish]","['PROPN', 'SCONJ', 'VERB', 'ADP', 'PART', 'VERB']","[96, 98, 100, 85, 94, 100]"
626,13584,Informed to shut down,info,"[Informed, to, shut, down]","['VERB', 'PART', 'VERB', 'ADP']","[100, 94, 100, 85]"
627,16111,failed to prepare/warm,warn,"[failed, to, prepare, warm]","['VERB', 'PART', 'VERB', 'ADJ']","[100, 94, 100, 84]"
628,13345,consumer,warn,[consumer],['NOUN'],[92]
629,654,Skipping split of all regions.,info,"[Skipping, split, of, all, regions]","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN']","[100, 92, 85, 90, 92]"
630,290,"* to * failed to connect to zk fo * of *, retries = *, give up",warn,"[ , to, failed, to, connect, to, zk, fo, of, retries, give, up]","['SPACE', 'PART', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADP', 'NOUN', 'VERB', 'ADP']","[103, 94, 100, 94, 100, 85, 96, 85, 85, 92, 100, 85]"
631,1602,HBase checksum verification failed for file  |  at offset  |  filesize  | . Retrying read with HDFS checksums turned on...,warn,"[HBase, checksum, verification, failed, for, file, at, offset, filesize, Retrying, read, with, HDFS, checksums, turned, on]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'ADP']","[92, 92, 92, 100, 85, 92, 85, 84, 92, 100, 92, 85, 96, 92, 100, 85]"
632,1339,Quit without making region group table online,warn,"[Quit, without, making, region, group, table, online]","['VERB', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[100, 85, 100, 92, 92, 92, 92]"
633,15119,cannot parse the specified url [*],warn,"[can, not, parse, the, specified, url]","['AUX', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN']","[87, 94, 100, 90, 84, 92]"
634,3509,Value for  | :  | . All the files will be eligible for minor compaction.,warn,"[Value, for, All, the, files, will, be, eligible, for, minor, compaction]","['NOUN', 'ADP', 'DET', 'DET', 'NOUN', 'AUX', 'AUX', 'ADJ', 'ADP', 'ADJ', 'NOUN']","[92, 85, 90, 90, 92, 87, 87, 84, 85, 84, 92]"
